date,actual,model,forecast,lower_80,upper_80,lower_95,upper_95,error,abs_error,pct_error
2025-10-03,62.318650082973235,Calendar ARIMA errors,44.120358418853066,33.18279455608582,55.057922281620314,27.39279799445395,60.84791884325218,18.19829166412017,18.19829166412017,29.201999144542327
2025-10-04,57.329868316428445,Calendar ARIMA errors,50.41881120137138,39.481230654715404,61.35639174802736,33.69122526116634,67.14639714157643,6.911057115057062,6.911057115057062,12.054897940654488
2025-10-05,67.3267752051205,Calendar ARIMA errors,52.90821466764479,41.970617912418234,63.84581142287135,36.1806039385702,69.63582539671938,14.418560537475706,14.418560537475706,21.415789622401388
2025-10-06,55.80199539524175,Calendar ARIMA errors,43.91321209016301,32.975599588141705,54.85082459218431,27.185577278444057,60.64084690188196,11.88878330507874,11.88878330507874,21.30530139804373
2025-10-07,50.46957201267076,Calendar ARIMA errors,42.395299708742144,31.45767190854547,53.332927508938816,25.667641500482976,59.122957917001315,8.074272303928616,8.074272303928616,15.99829755223902
2025-10-08,48.624783894612,Calendar ARIMA errors,41.731402024231244,30.793759361697013,52.669044686765474,25.00372108598826,58.45908296247423,6.8933818703807574,6.8933818703807574,14.176683818937438
2025-10-09,35.977969633819576,Calendar ARIMA errors,42.18165952932216,31.2440024278708,53.119316630773525,25.453956508661026,58.9093625499833,-6.203689895502585,6.203689895502585,17.243023880010913
2025-10-10,36.71024817975417,Calendar ARIMA errors,44.18369348195089,33.246022352939264,55.121364610962516,27.455969007987637,60.911417955914146,-7.473445302196723,7.473445302196723,20.35792639047958
2025-10-11,48.57416411662004,Calendar ARIMA errors,50.4820737680959,39.54438901116102,61.41975852503078,33.754328452022605,67.2098190841692,-1.9079096514758618,1.9079096514758618,3.927828066984801
2025-10-12,43.41548148952339,Calendar ARIMA errors,52.971405778102415,42.03370778149541,63.90910377470942,36.24364021369793,69.6991713425069,-9.555924288579028,9.555924288579028,22.010407257339697
2025-10-13,30.719649843358862,Calendar ARIMA errors,43.97633276953773,33.03862191044823,54.914043628627226,27.248547533663817,60.70411800541164,-13.256682926178865,13.256682926178865,43.15375661433447
2025-10-14,28.945566586785343,Calendar ARIMA errors,42.45835096750963,31.52062761238096,53.3960743226383,25.730546620592992,59.18615531442627,-13.512784380724288,13.512784380724288,46.683433679592724
2025-10-15,29.276067444006365,Calendar ARIMA errors,41.79438485836985,30.856649363205214,52.73212035353449,25.066561944870404,58.522207771869304,-12.518317414363487,12.518317414363487,42.7595592827012
2025-10-16,33.73988648713924,Calendar ARIMA errors,42.24457492052093,31.306827631180873,53.18232220986099,25.516733969386735,58.97241587165513,-8.504688433381695,8.504688433381695,25.206630249403652
2025-10-17,35.10639973537889,Calendar ARIMA errors,44.24654239781458,33.30878365030598,55.184301145323175,27.518683922923813,60.974400872705345,-9.140142662435686,9.140142662435686,26.03554545989117
2025-10-18,38.02556475600933,Calendar ARIMA errors,50.54485716234699,39.60708728310383,61.482627041590156,33.81698166293734,67.27273266175665,-12.519292406337662,12.519292406337662,32.92335692229052
2025-10-19,44.48661233993017,Calendar ARIMA errors,53.03412459078035,42.09634389693643,63.97190528462427,36.30623255186612,69.76201662969459,-8.547512250850183,8.547512250850183,19.21367306086854
2025-10-20,28.88816058992217,Calendar ARIMA errors,44.03898792719519,33.101196726849146,54.97677912754123,27.311079819972573,60.7668960344178,-15.150827337273018,15.150827337273018,52.44649374650211
2025-10-21,30.427022243554163,Calendar ARIMA errors,42.52094338340602,31.583141975878746,53.458744790933295,25.79301966564682,59.24886710116522,-12.093921139851858,12.093921139851858,39.747304363357166
2025-10-22,30.7014566330672,Calendar ARIMA errors,41.85691543266204,30.91910410874677,52.79472675657732,25.128976549096127,58.58485431622796,-11.155458799594843,11.155458799594843,36.33527533537215
2025-10-23,42.71100138867459,Calendar ARIMA errors,42.30704454045123,31.36922358265651,53.24486549824595,25.579090923138146,59.03499815776431,0.4039568482233591,0.4039568482233591,0.9457910961799032
2025-10-24,55.6764558029416,Calendar ARIMA errors,44.30895193789601,33.37112162068175,55.246782255110276,27.580984006585968,61.03691986920606,11.367503865045585,11.367503865045585,20.417075227056742
2025-10-25,55.7886946433572,Calendar ARIMA errors,50.60720748454594,39.66936807455272,61.545046894539155,33.87922564703052,67.33518932206135,5.181487158811265,5.181487158811265,9.287701015295628
2025-10-26,64.8842977087078,Calendar ARIMA errors,53.09641654469654,42.15856830096842,64.03426478842466,36.36842119714943,69.82441189224365,11.787881164011267,11.787881164011267,18.167540653567517
2025-10-27,52.0047461314085,Calendar ARIMA errors,44.101222350239134,33.16336552444005,55.039079176038214,27.373213877547126,60.82923082293114,7.903523781169369,7.903523781169369,15.197697074029174
2025-10-28,39.50481746083765,Calendar ARIMA errors,42.583121100973905,31.645255937597973,53.52098626434984,25.855099877058468,59.311142324889346,-3.078303640136255,3.078303640136255,7.792223424871848
2025-10-29,36.00796927971208,Calendar ARIMA errors,41.91903725830807,30.981163994883843,52.8569105217323,25.191003646437785,58.64707087017836,-5.9110679785959945,5.9110679785959945,16.415999282487892
2025-10-30,35.549435505950946,Calendar ARIMA errors,42.369111276057545,31.431230143346475,53.306992408768615,25.64106562915159,59.0971569229635,-6.819675770106599,6.819675770106599,19.183640114243136
2025-10-31,28.925079302789488,Calendar ARIMA errors,44.37096437384012,33.43307559602936,55.30885315165087,27.642907034763173,61.099021712917065,-15.445885071050629,15.445885071050629,53.39962912240332
2025-11-01,38.03727653100039,Calendar ARIMA errors,51.13760341073391,40.19970720562364,62.07549961584418,34.409534712582584,67.86567210888524,-13.100326879733522,13.100326879733522,34.44075936681943
2025-11-02,41.83707358732266,Calendar ARIMA errors,53.62675971812138,42.68885629730673,64.56466313893603,36.89867998450252,70.35483945174023,-11.78968613079872,11.78968613079872,28.179997117129137
2025-11-03,44.151201830724766,Calendar ARIMA errors,44.63151352774541,33.6936030967933,55.56942395869753,27.903423073046476,61.35960398244435,-0.480311697020646,0.480311697020646,1.0878790997856773
2025-11-04,45.13122772368887,Calendar ARIMA errors,43.11336102854776,32.17544378716861,54.051278269926904,26.385260158199486,59.84146189889603,2.017866695141116,2.017866695141116,4.471109688163791
2025-11-05,36.65727526057304,Calendar ARIMA errors,42.449226671232935,31.51130281344755,53.38715052901832,25.72111568196453,59.17733766050134,-5.791951410659898,5.791951410659898,15.800278033456205
2025-11-06,30.0469118926308,Calendar ARIMA errors,42.89925089906776,31.961320613369395,53.83718118476612,26.17113007915479,59.627371718980726,-12.85233900643696,12.85233900643696,42.77424266548031
2025-11-07,27.221757957912327,Calendar ARIMA errors,44.901054921272234,33.96311839078412,55.83899145176035,28.172924550777505,61.62918529176696,-17.679296963359906,17.679296963359906,64.94546381131572
2025-11-08,32.75677703780134,Calendar ARIMA errors,51.199208575807795,40.26126597843609,62.1371511731795,34.47106892681531,67.92734822480028,-18.442431538006453,18.442431538006453,56.30111752668425
2025-11-09,40.13826064692329,Calendar ARIMA errors,53.688317205691526,42.75036871427399,64.62626569710906,36.96016854253382,70.41646586884923,-13.550056558768233,13.550056558768233,33.75845475209171
2025-11-10,37.0149382485299,Calendar ARIMA errors,44.6930240218416,33.75506980429197,55.63097823939123,27.964866601320566,61.42118144236264,-7.6780857733117,7.6780857733117,20.743208381866328
2025-11-11,28.045296270944316,Calendar ARIMA errors,43.174825203385964,32.23686542283424,54.112784983937686,26.446659274987415,59.90299113178452,-15.129528932441648,15.129528932441648,53.94676093372652
2025-11-12,26.141122122047538,Calendar ARIMA errors,42.51064519135617,31.57268000628492,53.44861037642742,25.78247099745828,59.23881938525406,-16.36952306930863,16.36952306930863,62.61981789795666
2025-11-13,26.260016639663704,Calendar ARIMA errors,42.96062441948481,32.02265398386157,53.89859485510805,26.232442195560598,59.68880664340902,-16.700607779821105,16.700607779821105,63.59709519222521
2025-11-14,27.924823352252975,Calendar ARIMA errors,44.96238408759449,34.02440855100039,55.90035962418858,28.23419406240856,61.69057411278041,-17.03756073534151,17.03756073534151,61.01224176219156
2025-11-15,32.55856515373354,Calendar ARIMA errors,51.26049402438401,40.32251353213875,62.19847451662927,34.53229642018367,67.98869162858435,-18.70192887065047,18.70192887065047,57.44088777359985
